date,holiday_name,holiday,shutdown,mini_shutdown,warehouse_limited,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,warehouse,orders
2019-08-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-04-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-10-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-09-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-09-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,995.0
2021-04-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-04-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-02-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,4346.0
2022-02-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3038.0
2021-03-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-01-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-19,none,0,0,0,0,0,0,0,0,0.0,0,4.66,0.0,Munich_1,3483.0
2021-05-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-01-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-03-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-04-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-03-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-09-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,4568.0
2020-11-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-02-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-09-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-11-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-01-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-07-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-05-19,none,0,0,0,0,0,0,0,0,0.0,0,3.08,0.0,Munich_1,2526.0
2020-07-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-01-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-04-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-07-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-05-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-01-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-03-31,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-11-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-12-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-24,none,0,0,0,0,0,0,0,0,0.0,0,3.29,0.0,Munich_1,3787.0
2021-12-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2099.0
2021-09-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,1142.0
2021-02-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-08-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,854.0
2020-04-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-01-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-18,none,0,0,0,0,0,0,0,0,0.0,0,9.64,0.0,Munich_1,-1.0
2020-08-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-06-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-09-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,1282.0
2021-06-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-06-02,none,0,0,0,0,0,0,0,1,0.0,0,0.12,0.0,Munich_1,2058.0
2023-09-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3510.0
2020-04-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-06-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-01-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-05-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-08-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-06-22,none,0,0,0,0,0,0,0,0,0.0,0,9.89,0.0,Munich_1,2056.0
2022-05-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2638.0
2021-02-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-06,none,0,0,0,0,0,0,0,0,0.0,0,0.5,0.0,Munich_1,3200.0
2019-12-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-08-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-03-15,none,0,0,0,0,0,0,0,0,0.0,0,0.78,0.0,Munich_1,3282.0
2019-07-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-03-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-02-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-03-04,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Munich_1,3680.0
2020-06-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-02-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-09-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-06-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-11-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-02-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-12-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-16,none,0,0,0,0,0,0,0,0,0.0,0,5.22,0.0,Munich_1,3605.0
2020-03-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-05-24,none,0,0,0,0,0,0,0,0,0.0,0,5.27,0.0,Munich_1,2885.0
2020-11-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-11-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-11-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-03-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-04-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-07-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-06-25,none,0,0,0,0,0,0,0,0,0.0,0,,,Munich_1,-1.0
2021-03-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-02-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-03-17,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-11-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-04-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-12-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3517.0
2020-12-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3128.0
2019-09-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-09-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,957.0
2020-09-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-08-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-09-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-09-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-10,none,0,0,0,0,0,0,0,0,0.0,0,7.94,0.0,Munich_1,3440.0
2019-09-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-09-09,none,0,0,0,0,0,0,0,0,0.0,0,2.88,0.0,Munich_1,3144.0
2019-12-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-12-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3008.0
2019-10-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-06-13,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,2814.0
2023-04-25,none,0,0,0,0,0,0,0,0,1.0,0,9.49,0.0,Munich_1,3014.0
2023-03-09,none,0,0,0,0,0,0,0,0,1.0,0,3.05,0.0,Munich_1,2722.0
2023-02-04,none,0,0,0,0,0,0,0,0,1.0,0,3.98,0.0,Munich_1,3886.0
2022-12-06,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,2429.0
2023-02-08,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,2512.0
2023-01-25,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,2709.0
2023-02-18,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,3520.0
2023-02-26,none,0,0,0,0,0,0,0,0,1.0,0,0.0,1.78,Munich_1,-1.0
2023-06-28,none,0,0,0,0,0,0,0,0,1.0,0,1.5,0.0,Munich_1,2642.0
2023-03-28,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.24,Munich_1,2810.0
2022-12-12,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.12,Munich_1,3187.0
2023-03-04,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,3621.0
2022-11-11,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,3339.0
2023-03-19,none,0,0,0,0,0,0,0,0,1.0,0,6.04,0.0,Munich_1,-1.0
2022-12-07,none,0,0,0,0,0,0,0,0,1.0,0,0.0,1.38,Munich_1,2365.0
2022-11-23,none,0,0,0,0,0,0,0,0,1.0,0,2.87,0.0,Munich_1,2406.0
2022-12-19,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.42,Munich_1,3448.0
2022-12-22,none,0,0,0,0,0,0,0,0,1.0,0,3.01,0.0,Munich_1,4066.0
2023-11-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,4638.0
2024-03-07,none,0,0,0,0,0,0,0,0,0.0,0,1.73,0.0,Munich_1,4694.0
2023-11-27,none,0,0,0,0,0,0,0,0,0.0,0,2.28,1.99,Munich_1,6122.0
2024-03-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,6277.0
2023-11-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,5822.0
2024-01-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-12-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,4765.0
2019-10-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-01-09,none,0,0,0,0,0,0,0,0,0.0,0,1.65,0.83,Munich_1,-1.0
2022-01-08,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.96,Munich_1,3590.0
2023-05-20,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,3171.0
2023-09-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2843.0
2020-05-21,Ascension day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-15,Good Friday,1,0,0,0,1,0,0,0,0.0,0,1.89,0.0,Munich_1,-1.0
2022-08-08,Peace Festival in Augsburg,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3027.0
2019-12-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-12-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-05-22,none,0,0,0,0,0,0,0,0,1.0,0,3.08,0.0,Munich_1,3581.0
2020-10-03,German Unity Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-10-03,German Unity Day,1,0,0,0,1,0,0,0,0.0,0,0.41,0.0,Munich_1,-1.0
2021-08-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-06-09,Whit sunday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2024-01-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,6579.0
2024-01-03,none,0,0,0,0,0,1,0,0,0.0,0,1.94,0.0,Munich_1,4877.0
2019-08-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-10-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-04-30,none,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1,-1.0
2024-01-05,none,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Munich_1,7026.0
2023-04-06,none,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Munich_1,4608.0
2021-01-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-05-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-10-04,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,4931.0
2019-01-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-08,none,0,0,0,0,0,0,0,0,0.0,0,13.96,0.0,Munich_1,4147.0
2022-08-19,none,0,0,0,0,0,0,0,0,0.0,0,78.44,0.0,Munich_1,2744.0
2022-10-15,none,0,0,0,0,0,0,0,0,1.0,0,14.27,0.0,Munich_1,3600.0
2023-06-21,none,0,0,0,0,0,0,0,0,1.0,0,11.54,0.0,Munich_1,2814.0
2024-02-22,none,0,0,0,0,0,0,0,0,0.0,0,11.77,0.0,Munich_1,4915.0
2024-02-23,none,0,0,0,0,0,0,0,0,0.0,0,13.56,0.0,Munich_1,6816.0
2023-08-25,none,0,0,0,0,0,0,0,0,0.0,0,11.8,0.0,Munich_1,3501.0
2022-10-02,none,0,0,0,0,0,0,0,0,0.0,0,23.01,0.0,Munich_1,-1.0
2022-06-07,none,0,0,0,0,0,0,0,0,0.0,0,13.99,0.0,Munich_1,3056.0
2021-12-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2155.0
2023-04-08,none,1,0,0,0,0,0,1,0,1.0,0,1.62,0.0,Munich_1,4070.0
2020-03-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-05-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-07-28,none,0,0,0,0,0,0,0,0,0.0,0,0.36,0.0,Munich_1,2731.0
2020-05-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-07-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-02-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-01-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-12-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-10-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-09-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-10-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-07-19,none,0,0,0,0,0,0,0,0,0.0,0,1.58,0.0,Munich_1,2755.0
2023-09-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3144.0
2019-04-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-25,none,0,0,0,0,0,0,0,0,0.0,0,3.1,0.0,Munich_1,3531.0
2021-02-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-07-01,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-09-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-05-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-10-11,none,0,0,0,0,0,0,0,0,0.0,0,0.23,0.0,Munich_1,3040.0
2021-01-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-11-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2536.0
2022-09-21,none,0,0,0,0,0,0,0,0,0.0,0,0.14,0.0,Munich_1,2632.0
2020-03-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-02-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-03-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-10-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-08-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2803.0
2020-09-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-01-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-04-07,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-11-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-10-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,1445.0
2021-07-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-03-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-11-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-08-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-01-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,4.08,Munich_1,3110.0
2020-05-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-06-21,none,0,0,0,0,0,0,0,0,0.0,0,2.07,0.0,Munich_1,2363.0
2019-01-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-09-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,1250.0
2022-03-31,none,0,0,0,0,0,0,0,0,0.0,0,1.65,0.0,Munich_1,3211.0
2021-01-25,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-05-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-06-23,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-07-02,none,0,0,0,0,0,0,0,0,0.0,0,6.85,0.0,Munich_1,-1.0
2019-01-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-02-22,none,0,0,0,0,0,0,0,0,0.0,0,0.63,1.65,Munich_1,3200.0
2020-03-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-07-30,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-09-16,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-03-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3416.0
2022-08-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2624.0
2020-02-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-06-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-10-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-10-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-03-27,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-07-06,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-05-05,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-08-03,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-09-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-02-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-04-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-12-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-03-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-20,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,3248.0
2021-01-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-08-22,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-02-09,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-01-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-04-07,none,0,0,0,0,0,0,0,0,0.0,0,0.55,0.0,Munich_1,3291.0
2022-06-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-04-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-02-05,none,0,0,0,0,0,0,0,0,0.0,0,0.82,1.39,Munich_1,4294.0
2022-05-04,none,0,0,0,0,0,0,0,0,0.0,0,4.29,0.0,Munich_1,2763.0
2021-01-31,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-05-03,none,0,0,0,0,0,0,0,0,0.0,0,5.14,0.0,Munich_1,2734.0
2020-09-18,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-02-11,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-03-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-03-28,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-04-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-05-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-02,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-01-21,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-09-24,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-11-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2546.0
2020-09-15,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2020-07-29,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-10-16,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2094.0
2022-05-05,none,0,0,0,0,0,0,0,0,0.0,0,4.03,0.0,Munich_1,2837.0
2021-09-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-01-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-19,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-10-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-06-26,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-07-12,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-02-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-10-08,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2021-10-10,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2019-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2023-10-15,none,0,0,0,0,0,0,0,0,0.0,0,0.96,0.0,Munich_1,-1.0
2021-04-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
2022-07-14,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,2712.0
2020-03-13,none,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1,-1.0
